Commodity,Classification,Market,Wholesale,Retail,Supply Volume,County,Date,temperature_mean_c,rain_sum_mm,year,month,day_of_year,week,season,price_lag_7d,price_lag_14d,price_lag_30d,rain_7d_rolling,rain_30d_rolling,temp_7d_rolling,price_change_7d,season_encoded,county_encoded,classification_encoded
Dry Maize,Mixed-Traditional ,Mulot,53.33,70,5800,Bomet,12/07/2025,17.3,6.6,2025,7,193,28,dry_mid,53.33,62.5,38.89,13.7,37.5,18.05714286,0,1,1,0
Dry Maize,White Maize,Kapkwen,52.22,60,30000,Bomet,22/07/2025,18.4,0.4,2025,7,203,30,dry_mid,62.5,61.11,41.11,13.8,37.8,18.15714286,-10.28,1,1,1
Dry Maize,White Maize,Mogogosiek Market,58.33,66.67,10800,Bomet,22/07/2025,18.4,0.4,2025,7,203,30,dry_mid,47.78,53.33,41.11,13.8,38.1,18.15714286,10.55,1,1,1
Dry Maize,White Maize,Mulot,47.78,65,8400,Bomet,23/07/2025,17.9,0.5,2025,7,204,30,dry_mid,55.56,55.56,41.11,13.7,38.6,18.02857143,-7.78,1,1,1
Dry Maize,White Maize,Ndanai Market,50,65,18000,Bomet,25/07/2025,19.3,0,2025,7,206,30,dry_mid,52.22,62.5,41.11,13.6,38.6,18.14285714,-2.22,1,1,1
Dry Maize,White Maize,Mulot,43.33,60,8100,Bomet,30/07/2025,17.9,0,2025,7,211,31,dry_mid,66.67,55.56,41.11,13.5,38.6,18.05714286,-23.34,1,1,1
Dry Maize,White Maize,Mogogosiek Market,54.17,62.5,10800,Bomet,30/07/2025,17.9,0,2025,7,211,31,dry_mid,53.33,54.44,41.11,7.9,38.6,18.15714286,0.84,1,1,1
Dry Maize,White Maize,Mulot,44.44,60,5800,Bomet,06/08/2025,17.4,1.1,2025,8,218,32,dry_mid,53.33,53.33,41.11,2.4,39.6,18.17142857,-8.89,1,1,1
Dry Maize,White Maize,Mogogosiek Market,54.17,62.5,10800,Bomet,07/08/2025,17.1,1.1,2025,8,219,32,dry_mid,52.22,62.5,45.56,3.1,27.4,17.98571429,1.95,1,1,1
Dry Maize,White Maize,Ndanai Market,50,65,45000,Bomet,08/08/2025,16.2,6.7,2025,8,220,32,dry_mid,58.33,47.78,62.5,9.4,29.9,17.67142857,-8.33,1,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,11/08/2025,17,0.9,2025,8,223,33,dry_mid,47.78,55.56,66.67,9.8,30.2,17.54285714,2.22,1,1,1
Dry Maize,White Maize,Mulot,43.33,55,5800,Bomet,13/08/2025,17,1.1,2025,8,225,33,dry_mid,50,52.22,56.67,10.9,31.2,17.21428571,-6.67,1,1,1
Dry Maize,White Maize,Ndanai Market,44.44,60,36000,Bomet,15/08/2025,18.1,0.9,2025,8,227,33,dry_mid,43.33,66.67,66.67,11.8,32,17.24285714,1.11,1,1,1
Dry Maize,White Maize,Mulot,42.22,50,5800,Bomet,20/08/2025,16.4,1,2025,8,232,34,dry_mid,54.17,53.33,53.33,12.8,32.5,17.02857143,-11.95,1,1,1
Dry Maize,White Maize,Mogogosiek Market,58.33,70.83,10800,Bomet,21/08/2025,16.5,1,2025,8,233,34,dry_mid,44.44,53.33,54.44,12.7,33.5,16.9,13.89,1,1,1
Dry Maize,White Maize,Ndanai Market,44.44,60,27000,Bomet,22/08/2025,17.1,0.6,2025,8,234,34,dry_mid,54.17,52.22,56.67,12.2,34.1,16.9,-9.73,1,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,25/08/2025,17.5,0,2025,8,237,35,dry_mid,50,58.33,62.5,5.5,33.2,17.08571429,0,1,1,1
Dry Maize,White Maize,Mogogosiek Market,58.33,70.83,10800,Bomet,26/08/2025,17.3,0.2,2025,8,238,35,dry_mid,50,47.78,61.11,4.8,29.9,17.12857143,8.33,1,1,1
Dry Maize,White Maize,Mulot,42.22,50,5400,Bomet,27/08/2025,17.4,2.1,2025,8,239,35,dry_mid,43.33,50,53.33,5.8,32,17.18571429,-1.11,1,1,1
Dry Maize,White Maize,Ndanai Market,44.44,60,45000,Bomet,29/08/2025,17.8,0,2025,8,241,35,dry_mid,44.44,43.33,55.56,4.9,32,17.14285714,0,1,1,1
Dry Maize,White Maize,Chebunyo,48.89,55,18000,Bomet,01/09/2025,18.1,0.5,2025,9,244,36,dry_mid,42.22,54.17,62.5,4.4,32.5,17.38571429,6.67,1,1,1
Dry Maize,White Maize,Kapkwen,44.44,44,45000,Bomet,02/09/2025,18.1,2.1,2025,9,245,36,dry_mid,58.33,44.44,55.56,5.5,34.6,17.61428571,-13.89,1,1,1
Dry Maize,White Maize,Mogogosiek Market,62.5,70.83,10800,Bomet,04/09/2025,17.4,0.3,2025,9,247,36,dry_mid,44.44,54.17,54.44,5.2,34.9,17.65714286,18.06,1,1,1
Dry Maize,White Maize,Mulot,44.44,55,6300,Bomet,06/09/2025,17.5,2.4,2025,9,249,36,dry_mid,50,50,53.33,7.6,37,17.65714286,-5.56,1,1,1
Dry Maize,White Maize,Kapkwen,41.11,44,27000,Bomet,09/09/2025,19,0,2025,9,252,37,dry_mid,58.33,50,62.5,7.4,36.7,17.9,-17.22,1,1,1
Dry Maize,White Maize,Mogogosiek Market,58.33,66.67,10800,Bomet,09/09/2025,19,0,2025,9,252,37,dry_mid,42.22,43.33,47.78,5.3,36.3,18.12857143,16.11,1,1,1
Dry Maize,White Maize,Ndanai Market,42.22,65,45000,Bomet,12/09/2025,18,0.5,2025,9,255,37,dry_mid,44.44,44.44,55.56,5.8,36.2,18.15714286,-2.22,1,1,1
Dry Maize,White Maize,Mogogosiek Market,54.17,62.5,10800,Bomet,18/09/2025,19.4,0,2025,9,261,38,dry_mid,48.89,42.22,52.22,5.3,36.1,18.34285714,5.28,1,1,1
Dry Maize,White Maize,Ndanai Market,38.89,60,45000,Bomet,19/09/2025,20.1,0,2025,9,262,38,dry_mid,44.44,58.33,66.67,3.2,36,18.62857143,-5.55,1,1,1
Dry Maize,White Maize,Kapkwen,41.11,44,27000,Bomet,23/09/2025,19.3,0,2025,9,266,39,dry_mid,62.5,44.44,53.33,2.9,30.4,18.9,-21.39,1,1,1
Dry Maize,White Maize,Mogogosiek Market,58.33,66.67,10800,Bomet,23/09/2025,19.3,0,2025,9,266,39,dry_mid,44.44,50,53.33,0.5,23.8,19.15714286,13.89,1,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,50,10800,Bomet,30/09/2025,19.3,0,2025,9,273,40,dry_mid,41.11,58.33,52.22,0.5,23.4,19.2,0.56,1,1,1
Dry Maize,White Maize,Mogogosiek Market,58.33,66.67,10800,Bomet,30/09/2025,19.3,0,2025,9,273,40,dry_mid,58.33,42.22,58.33,0.5,23,19.24285714,0,1,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,06/10/2025,17.7,1.9,2025,10,279,41,short_rains,42.22,44.44,47.78,1.9,24.4,19.2,7.78,3,1,1
Dry Maize,White Maize,Mogogosiek Market,45.83,58.33,10800,Bomet,07/10/2025,17.7,2.4,2025,10,280,41,short_rains,54.17,48.89,50,4.3,26.8,18.95714286,-8.34,3,1,1
Dry Maize,White Maize,Kapkwen,42.22,60,27000,Bomet,07/10/2025,17.7,2.4,2025,10,280,41,short_rains,38.89,44.44,43.33,6.7,29.2,18.61428571,3.33,3,1,1
Dry Maize,White Maize,Kapkwen,42.22,60,320000,Bomet,14/10/2025,18.9,0,2025,10,287,42,short_rains,41.11,62.5,54.17,6.7,29.2,18.55714286,1.11,3,1,1
Dry Maize,White Maize,Mulot,46.67,55,4500,Bomet,15/10/2025,19.8,0.1,2025,10,288,42,short_rains,58.33,44.44,44.44,6.8,28.2,18.62857143,-11.66,3,1,1
Dry Maize,White Maize,Ndanai Market,42.22,110,45000,Bomet,17/10/2025,18.1,9.4,2025,10,290,42,short_rains,41.67,41.11,54.17,16.2,36.5,18.45714286,0.55,3,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,20/10/2025,19.2,0.4,2025,10,293,43,short_rains,58.33,58.33,50,16.6,30.2,18.44285714,-8.33,3,1,1
Dry Maize,White Maize,Mogogosiek Market,45.83,54.17,10800,Bomet,21/10/2025,18.6,1.3,2025,10,294,43,short_rains,50,42.22,50,16,30.6,18.57142857,-4.17,3,1,1
Dry Maize,White Maize,Ndanai Market,42.22,55,36000,Bomet,24/10/2025,17.7,7.2,2025,10,297,43,short_rains,45.83,54.17,43.33,20.8,36.7,18.57142857,-3.61,3,1,1
Dry Maize,White Maize,Mogogosiek Market,45.83,58.33,10800,Bomet,28/10/2025,18.7,2.1,2025,10,301,44,short_rains,42.22,38.89,44.44,20.5,37.9,18.71428571,3.61,3,1,1
Dry Maize,White Maize,Kapkwen,42.22,60,27000,Bomet,28/10/2025,18.7,2.1,2025,10,301,44,short_rains,42.22,41.11,42.22,22.6,39,18.68571429,0,3,1,1
Dry Maize,White Maize,Mulot,43.33,55,22000,Bomet,29/10/2025,17.8,14.9,2025,10,302,44,short_rains,46.67,58.33,58.33,37.4,52.9,18.4,-3.34,3,1,1
Dry Maize,White Maize,Ndanai Market,42.22,55,45000,Bomet,31/10/2025,17.1,9.2,2025,10,304,44,short_rains,42.22,41.67,44.44,37.2,61.5,18.25714286,0,3,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,54.17,9500,Bomet,03/11/2025,17.5,7.4,2025,11,307,45,short_rains,50,58.33,50,44.2,68.9,18.01428571,-8.33,3,1,1
Dry Maize,White Maize,Chebunyo,42.22,55,18000,Bomet,03/11/2025,17.5,7.4,2025,11,307,45,short_rains,45.83,50,58.33,50.3,76.1,17.85714286,-3.61,3,1,1
Dry Maize,White Maize,Kapkwen,42.22,60,34000,Bomet,04/11/2025,17.7,0,2025,11,308,45,short_rains,42.22,45.83,42.22,43.1,74,17.85714286,0,3,1,1
Dry Maize,White Maize,Chebunyo,46.67,55,18000,Bomet,10/11/2025,18.1,0.2,2025,11,314,46,short_rains,45.83,42.22,44.44,41.2,74.2,17.77142857,0.84,3,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,54.17,10800,Bomet,11/11/2025,17.9,0,2025,11,315,46,short_rains,42.22,42.22,48.89,39.1,73.7,17.65714286,-0.55,3,1,1
Dry Maize,White Maize,Kapkwen,41.11,55,32000,Bomet,11/11/2025,17.9,0,2025,11,315,46,short_rains,43.33,46.67,44.44,24.2,71.6,17.67142857,-2.22,3,1,1
Dry Maize,White Maize,Ndanai Market,42.22,120,45000,Bomet,14/11/2025,18.6,0.4,2025,11,318,46,short_rains,42.22,42.22,62.5,15.4,71.7,17.88571429,0,3,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,54.17,12000,Bomet,18/11/2025,18.9,1.1,2025,11,322,47,short_rains,41.67,50,44.44,9.1,70.4,18.08571429,0,3,1,1
Dry Maize,White Maize,Ndanai Market,42.22,120,45000,Bomet,21/11/2025,19,0,2025,11,325,47,short_rains,42.22,45.83,41.11,1.7,70.4,18.3,0,3,1,1
Dry Maize,White Maize,Mulot,43.33,55,9400,Bomet,22/11/2025,18.7,0,2025,11,326,47,short_rains,42.22,42.22,58.33,1.7,70.4,18.44285714,1.11,3,1,1
Dry Maize,White Maize,Kapkwen,38.89,50,280000,Bomet,25/11/2025,19,2.5,2025,11,329,48,short_rains,46.67,45.83,42.22,4,72.4,18.57142857,-7.78,3,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,58.33,10800,Bomet,27/11/2025,19.6,0.2,2025,11,331,48,short_rains,41.67,42.22,54.17,4.2,72.6,18.81428571,0,3,1,1
Dry Maize,White Maize,Ndanai Market,42.22,60,45000,Bomet,28/11/2025,19.9,0,2025,11,332,48,short_rains,41.11,43.33,38.89,4.2,72.6,19.1,1.11,3,1,1
Dry Maize,White Maize,Chebunyo,42.22,55,18000,Bomet,01/12/2025,19.8,0,2025,12,335,49,short_rains,42.22,42.22,41.11,3.8,72.6,19.27142857,0,3,1,1
Dry Maize,White Maize,Kapkwen,38.89,55,270000,Bomet,02/12/2025,19.7,0,2025,12,336,49,short_rains,41.67,41.67,58.33,2.7,72.6,19.38571429,-2.78,3,1,1
Dry Maize,White Maize,Mulot,38.89,55,5400,Bomet,03/12/2025,19.9,0,2025,12,337,49,short_rains,42.22,42.22,41.67,2.7,72.6,19.51428571,-3.33,3,1,1
Dry Maize,White Maize,Ndanai Market,42.22,110,36000,Bomet,05/12/2025,19.6,0.4,2025,12,339,49,short_rains,43.33,42.22,58.33,3.1,73,19.64285714,-1.11,3,1,1
Dry Maize,White Maize,Mogogosiek Market,50,71.43,10500,Bomet,05/12/2025,19.6,0.4,2025,12,339,49,short_rains,38.89,46.67,50,1,71.5,19.72857143,11.11,3,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,50,10800,Bomet,09/12/2025,19.4,0,2025,12,343,50,short_rains,41.67,41.67,45.83,0.8,69.1,19.7,0,3,1,1
Dry Maize,White Maize,Mulot,44.44,60,5400,Bomet,10/12/2025,19.6,0.1,2025,12,344,50,short_rains,42.22,41.11,42.22,0.9,66.8,19.65714286,2.22,3,1,1
Dry Maize,White Maize,Ndanai Market,42.22,55,45000,Bomet,12/12/2025,20,0.4,2025,12,346,50,short_rains,42.22,42.22,42.22,1.3,67.2,19.68571429,0,3,1,1
Dry Maize,White Maize,Chebunyo,44.44,55,18000,Bomet,15/12/2025,18.8,0,2025,12,349,51,short_rains,38.89,41.67,46.67,1.3,67.1,19.55714286,5.55,3,1,1
Dry Maize,White Maize,Kapkwen,48.89,70,240000,Bomet,16/12/2025,19,0.2,2025,12,350,51,short_rains,38.89,42.22,42.22,1.5,57.9,19.42857143,10,3,1,1
Dry Maize,White Maize,Mulot,48.89,65,8400,Bomet,17/12/2025,19,0.2,2025,12,351,51,short_rains,42.22,43.33,50,1.3,57.7,19.34285714,6.67,3,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,50,10800,Bomet,19/12/2025,19.3,1,2025,12,353,51,short_rains,50,38.89,45.83,1.9,57.4,19.3,-8.33,3,1,1
Dry Maize,White Maize,Ndanai Market,45.56,60,36000,Bomet,19/12/2025,19.3,1,2025,12,353,51,short_rains,41.67,41.67,42.22,2.9,51.2,19.28571429,3.89,3,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,54.17,10800,Bomet,23/12/2025,19.4,0.1,2025,12,357,52,short_rains,44.44,42.22,45.83,2.9,49.2,19.25714286,-2.77,3,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,05/01/2026,20,0.1,2026,1,5,2,dry_jan_feb,42.22,42.22,42.22,2.6,47.2,19.25714286,7.78,0,1,1
Dry Maize,White Maize,Kapkwen,48.89,65,36000,Bomet,06/01/2026,19.9,0,2026,1,6,2,dry_jan_feb,44.44,38.89,43.33,2.6,32.3,19.41428571,4.45,0,1,1
Dry Maize,White Maize,Mulot,50,70,5400,Bomet,07/01/2026,20.7,0,2026,1,7,2,dry_jan_feb,48.89,38.89,42.22,2.4,23.1,19.65714286,1.11,0,1,1
Dry Maize,White Maize,Ndanai Market,46.67,65,36000,Bomet,09/01/2026,20.6,0,2026,1,9,2,dry_jan_feb,48.89,42.22,41.67,2.2,15.7,19.88571429,-2.22,0,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,12/01/2026,21,0,2026,1,12,3,dry_jan_feb,41.67,50,42.22,1.2,8.3,20.12857143,8.33,0,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,54.17,10800,Bomet,13/01/2026,20.1,0,2026,1,13,3,dry_jan_feb,45.56,41.67,42.22,0.2,8.3,20.24285714,-3.89,0,1,1
Dry Maize,White Maize,Mulot,47.78,70,5400,Bomet,14/01/2026,19.2,0,2026,1,14,3,dry_jan_feb,41.67,44.44,46.67,0.1,8.1,20.21428571,6.11,0,1,1
Dry Maize,White Maize,Ndanai Market,47.78,140,36000,Bomet,16/01/2026,20.6,0,2026,1,16,3,dry_jan_feb,50,42.22,41.67,0,8.1,20.3,-2.22,0,1,1
Dry Maize,White Maize,Chebunyo,50,60,18000,Bomet,19/01/2026,20.1,0,2026,1,19,4,dry_jan_feb,48.89,44.44,41.11,0,8.1,20.32857143,1.11,0,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,54.17,10800,Bomet,20/01/2026,21,0,2026,1,20,4,dry_jan_feb,50,48.89,42.22,0,7.7,20.37142857,-8.33,0,1,1
Dry Maize,White Maize,Ndanai Market,47.78,150,36000,Bomet,23/01/2026,21,0.1,2026,1,23,4,dry_jan_feb,46.67,48.89,41.67,0.1,6.7,20.42857143,1.11,0,1,1
Dry Maize,White Maize,Kapkwen,48.89,52,36000,Bomet,27/01/2026,21.6,0,2026,1,27,5,dry_jan_feb,50,41.67,42.22,0.1,6.7,20.51428571,-1.11,0,1,1
Dry Maize,White Maize,Mulot,50,70,8400,Bomet,28/01/2026,21.1,0,2026,1,28,5,dry_jan_feb,41.67,45.56,43.33,0.1,6.7,20.65714286,8.33,0,1,1
Dry Maize,White Maize,Ndanai Market,48.89,70,45000,Bomet,30/01/2026,22.3,0,2026,1,30,5,dry_jan_feb,47.78,41.67,38.89,0.1,4.2,21.1,1.11,0,1,1
Dry Maize,White Maize,Kapkwen,37.78,52,360000,Bomet,03/02/2026,22,0,2026,2,34,6,dry_jan_feb,47.78,50,41.67,0.1,4,21.3,-10,0,1,1
Dry Maize,White Maize,Mogogosiek Market,50,62.5,10800,Bomet,03/02/2026,22,0,2026,2,34,6,dry_jan_feb,50,48.89,42.22,0.1,4,21.57142857,0,0,1,1
Dry Maize,White Maize,Mulot,50,70,5400,Bomet,04/02/2026,22.5,0,2026,2,35,6,dry_jan_feb,41.67,50,42.22,0.1,4,21.78571429,8.33,0,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,09/02/2026,21.2,0.3,2026,2,40,7,dry_jan_feb,47.78,46.67,38.89,0.3,4.3,21.81428571,2.22,0,1,1
Dry Maize,White Maize,Kapkwen,47.78,52,360000,Bomet,10/02/2026,21.2,0,2026,2,41,7,dry_jan_feb,48.89,50,38.89,0.3,4.3,21.75714286,-1.11,0,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,62.5,10800,Bomet,10/02/2026,21.2,0,2026,2,41,7,dry_jan_feb,50,41.67,42.22,0.3,3.9,21.77142857,-8.33,0,1,1
Dry Maize,White Maize,Mulot,47.78,65,12000,Bomet,11/02/2026,21.9,0,2026,2,42,7,dry_jan_feb,37.78,47.78,41.67,0.3,3.5,21.6,10,0,1,1
Dry Maize,White Maize,Ndanai Market,47.78,70,36000,Bomet,13/02/2026,21.3,0,2026,2,44,7,dry_jan_feb,50,50,44.44,0.3,3.4,21.5,-2.22,0,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,62.5,10800,Bomet,17/02/2026,20,1.2,2026,2,48,8,dry_jan_feb,50,41.67,42.22,1.5,4.2,21.14285714,-8.33,0,1,1
Dry Maize,White Maize,Kapkwen,50,75,5800,Bomet,17/02/2026,20,1.2,2026,2,48,8,dry_jan_feb,50,47.78,44.44,2.4,5.4,20.97142857,0,0,1,1
Dry Maize,White Maize,Ndanai Market,47.78,70,36000,Bomet,20/02/2026,20.3,3.7,2026,2,51,8,dry_jan_feb,47.78,48.89,48.89,6.1,8.9,20.84285714,0,0,1,1
Dry Maize,White Maize,Mulot,48.89,70,54000,Bomet,21/02/2026,18.7,4.7,2026,2,52,8,dry_jan_feb,41.67,50,48.89,10.8,13.4,20.48571429,7.22,0,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,23/02/2026,16.8,14.6,2026,2,54,9,dry_jan_feb,41.67,48.89,41.67,25.4,27,19.85714286,8.33,0,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,54.17,10800,Bomet,24/02/2026,19,0.6,2026,2,55,9,dry_jan_feb,47.78,37.78,45.56,26,26.6,19.44285714,-6.11,0,1,1
Dry Maize,White Maize,Mulot,50,65,5400,Bomet,25/02/2026,18.6,14.6,2026,2,56,9,dry_jan_feb,47.78,50,41.67,40.6,41.1,19.05714286,2.22,0,1,1
Dry Maize,White Maize,Ndanai Market,47.78,70,36000,Bomet,27/02/2026,17.6,11.3,2026,2,58,9,dry_jan_feb,41.67,50,50,50.7,52.3,18.71428571,6.11,0,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,58.33,10800,Bomet,03/03/2026,17.7,12,2026,3,62,10,long_rains,50,50,48.89,61.5,64.3,18.38571429,-8.33,2,1,1
Dry Maize,White Maize,Mulot,47.78,60,8400,Bomet,04/03/2026,18,16.1,2026,3,63,10,long_rains,47.78,47.78,50,73.9,80.4,18.05714286,0,2,1,1
Dry Maize,White Maize,Ndanai Market,47.78,70,36000,Bomet,06/03/2026,17.4,18.8,2026,3,65,10,long_rains,48.89,41.67,46.67,88,99.2,17.87142857,-1.11,2,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,09/03/2026,19.4,2.9,2026,3,68,11,long_rains,50,41.67,50,76.3,102.1,18.24285714,0,2,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,58.33,10800,Bomet,10/03/2026,18.3,9.4,2026,3,69,11,long_rains,41.67,47.78,41.67,85.1,111.5,18.14285714,0,2,1,1
Dry Maize,White Maize,Kapkwen,48.89,70,270000,Bomet,10/03/2026,18.3,9.4,2026,3,69,11,long_rains,50,47.78,47.78,79.9,120.9,18.1,-1.11,2,1,1
Dry Maize,White Maize,Mulot,50,70,12000,Bomet,14/03/2026,19.9,0.8,2026,3,73,11,long_rains,47.78,41.67,47.78,69.4,121.7,18.42857143,2.22,2,1,1
Dry Maize,White Maize,Chebunyo,50,65,18000,Bomet,16/03/2026,20.4,0,2026,3,75,12,long_rains,41.67,50,50,57.4,121.7,18.81428571,8.33,2,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,54.17,12000,Bomet,17/03/2026,20.7,0,2026,3,76,12,long_rains,47.78,47.78,41.67,41.3,121.7,19.2,-6.11,2,1,1
Dry Maize,White Maize,Kapkwen,48.89,70,36000,Bomet,17/03/2026,20.7,0,2026,3,76,12,long_rains,47.78,48.89,47.78,22.5,121.6,19.67142857,1.11,2,1,1
Dry Maize,White Maize,Mulot,50,65,12000,Bomet,18/03/2026,19.5,7.7,2026,3,77,12,long_rains,50,50,48.89,27.3,129.3,19.68571429,0,2,1,1
Dry Maize,White Maize,Mogogosiek Market,41.67,62.5,10800,Bomet,31/03/2026,18.5,1.5,2026,3,90,14,long_rains,41.67,41.67,50,19.4,130.8,19.71428571,0,2,1,1
Dry Maize,White Maize,Kapkwen,50,75,270000,Bomet,31/03/2026,18.5,1.5,2026,3,90,14,long_rains,48.89,50,48.89,11.5,132.3,19.74285714,1.11,2,1,1
Dry Maize,Mixed-Traditional ,Kimilili town,40,52,4000,Bungoma,03/08/2023,17.8,0.1,2023,8,215,31,dry_mid,57.78,80,90,4.3,31.7,18.34285714,-17.78,1,2,0
Dry Maize,Mixed-Traditional ,Chwele,44.44,52,63000,Bungoma,04/08/2023,17.6,0,2023,8,216,31,dry_mid,71.11,85,75.56,4.3,21.8,18.31428571,-26.67,1,2,0
Dry Maize,White Maize,Bungoma town,45.45,59.09,1500,Bungoma,04/08/2023,17.6,0,2023,8,216,31,dry_mid,48,85,80,4.1,21.8,18.15714286,-2.55,1,2,1
Dry Maize,Mixed-Traditional ,Kimilili town,48,52,1000,Bungoma,10/08/2023,17.6,0.6,2023,8,222,32,dry_mid,50,71.11,66.67,4.7,22.4,17.85714286,-2,1,2,0
Dry Maize,White Maize,Bungoma town,47.62,66.67,3000,Bungoma,11/08/2023,18.2,0.5,2023,8,223,32,dry_mid,66.67,71.11,80,5.1,19.5,17.84285714,-19.05,1,2,1
Dry Maize,Mixed-Traditional ,Chwele,44.44,44,27000,Bungoma,14/08/2023,18.9,0,2023,8,226,33,dry_mid,44,75,80,2,18.8,18.01428571,0.44,1,2,0
Dry Maize,Mixed-Traditional ,Kimilili town,40,48,1000,Bungoma,17/08/2023,19.4,0.1,2023,8,229,33,dry_mid,47.62,50,66.67,1.3,18.6,18.15714286,-7.62,1,2,0
Dry Maize,White Maize,Bungoma town,45.45,63.64,4000,Bungoma,18/08/2023,19.5,0.2,2023,8,230,33,dry_mid,40,57.78,80,1.4,16.8,18.4,5.45,1,2,1
Dry Maize,White Maize,Bungoma town,50,70,6000,Bungoma,25/08/2023,19.3,0,2023,8,237,34,dry_mid,44.44,71.11,80,1.4,16.8,18.64285714,5.56,1,2,1
Dry Maize,Mixed-Traditional ,Chwele,35.56,40,27000,Bungoma,28/08/2023,18.9,0.2,2023,8,240,35,dry_mid,45.45,48,80,1.6,12.7,18.82857143,-9.89,1,2,0
Dry Maize,Mixed-Traditional ,Kimilili town,45,60,1000,Bungoma,31/08/2023,18.3,11.1,2023,8,243,35,dry_mid,48,50,80,12.1,23.8,18.92857143,-3,1,2,0
Dry Maize,White Maize,Bungoma town,50,70,7000,Bungoma,01/09/2023,18.6,0,2023,9,244,35,dry_mid,47.62,66.67,75.56,11.6,23.8,18.98571429,2.38,1,2,1
Dry Maize,Mixed-Traditional ,Kimilili town,36,44,1000,Bungoma,07/09/2023,19.2,0.3,2023,9,250,36,dry_mid,44.44,44,82.5,11.9,24,19.02857143,-8.44,1,2,0
Dry Maize,Mixed-Traditional ,Chwele,44.44,42,2700,Bungoma,15/09/2023,19.1,0.3,2023,9,258,37,dry_mid,40,47.62,90,12.1,24.3,18.98571429,4.44,1,2,0
Dry Maize,Mixed-Traditional ,Chwele,44.44,44,2700,Bungoma,22/09/2023,19,0,2023,9,265,38,dry_mid,45.45,40,75.56,11.9,24.3,18.91428571,-1.01,1,2,0
Dry Maize,Mixed-Traditional ,Kimilili town,50,55,1000,Bungoma,28/09/2023,18.8,0,2023,9,271,39,dry_mid,50,44.44,85,11.9,24.3,18.84285714,0,1,2,0
Dry Maize,Mixed-Traditional ,Chwele,44.44,44,2700,Bungoma,13/10/2023,19.4,2.4,2023,10,286,41,short_rains,35.56,45.45,80,14.1,25,18.91428571,8.88,3,2,0
Dry Maize,Mixed-Traditional ,Chwele,40,40,3600,Bungoma,03/11/2023,18.2,3.5,2023,11,307,44,short_rains,45,48,85,6.5,28.4,18.9,-5,3,2,0
Dry Maize,White Maize,Kamukuywa,44.44,55,7000,Bungoma,08/11/2023,17.6,12.4,2023,11,312,45,short_rains,50,47.62,85,18.9,40.7,18.75714286,-5.56,3,2,1
Dry Maize,Mixed-Traditional ,Chwele,48.89,48,2700,Bungoma,10/11/2023,18.7,16.4,2023,11,314,45,short_rains,36,44.44,71.11,35,55.9,18.68571429,12.89,3,2,0
Dry Maize,Mixed-Traditional ,Kimilili town,50,65,1000,Bungoma,16/11/2023,18.8,0.4,2023,11,320,46,short_rains,44.44,40,71.11,35.1,54.5,18.64285714,5.56,3,2,0
Dry Maize,White Maize,Kimilili town,50,60,1000,Bungoma,30/11/2023,18.4,0.2,2023,11,334,48,short_rains,44.44,45.45,75,35.3,52.9,18.55714286,5.56,3,2,1
Dry Maize,Mixed-Traditional ,Chwele,42.22,47.83,3600,Bungoma,01/12/2023,18.3,0.1,2023,12,335,48,short_rains,50,50,50,35.4,53,18.48571429,-7.78,3,2,0
Dry Maize,Yellow Maize,Bungoma town,105.04,126.05,500,Bungoma,08/12/2023,18.8,0,2023,12,342,49,short_rains,44.44,35.56,57.78,33,53,18.4,60.6,3,2,2
Dry Maize,White Maize,Bungoma town,50,60,4000,Bungoma,22/12/2023,19.5,0,2023,12,356,51,short_rains,40,45,71.11,29.5,53,18.58571429,10,3,2,1
Dry Maize,White Maize,Bungoma town,60,75,4000,Bungoma,26/01/2024,19.3,0.7,2024,1,26,4,dry_jan_feb,44.44,50,48,17.8,53.5,18.82857143,15.56,0,2,1
